Review ID,Run,Source,Topic,Sentiment,Head,Selected Content,Literal,Literal Type,Valid,Errors
45,,gt,Location,Negative,bad_location,There is a bit of plane noise in the afternoon and evening because it is right near the takeoff end of the runway,takeoff_end,body,True,
45,,gt,Location,Negative,bad_location,There is a bit of plane noise in the afternoon and evening because it is right near the takeoff end of the runway,have_evident_plane_noise,cont,True,
45,,gt,Location,Negative,bad_location,There is a bit of plane noise in the afternoon and evening because it is right near the takeoff end of the runway,have_evident_takeoff_end,cont,True,
46,,gt,Price,Positive,good_price,Great value for money,great_value,body,True,
46,,gt,Price,Positive,good_price,Great value for money,money,body,True,
46,,gt,Price,Positive,good_price,Great value for money,no_evident_not_great_value,cont,True,
46,,gt,Price,Positive,good_price,Great value for money,no_evident_not_money,cont,True,
47,,gt,Staff,Positive,good_staff,very helpful staff who organised a taxi to collect us in the morning.,helpful_staff,body,True,
47,,gt,Staff,Positive,good_staff,very helpful staff who organised a taxi to collect us in the morning.,easy_to_communicate_with,body,True,
47,,gt,Staff,Positive,good_staff,very helpful staff who organised a taxi to collect us in the morning.,no_evident_not_helpful_staff,cont,True,
47,,gt,Staff,Positive,good_staff,very helpful staff who organised a taxi to collect us in the morning.,no_evident_not_easy_to_communicate_with,cont,True,
47,,gt,Price,Positive,good_price,Good value for money.,good_value,body,True,
47,,gt,Price,Positive,good_price,Good value for money.,money,body,True,
47,,gt,Price,Positive,good_price,Good value for money.,no_evident_not_good_value,cont,True,
47,,gt,Price,Positive,good_price,Good value for money.,no_evident_not_money,cont,True,
48,,gt,Room,Positive,good_room,Clean and comfortable rooms,clean_room,body,True,
48,,gt,Room,Positive,good_room,Clean and comfortable rooms,comfortable_room,body,True,
48,,gt,Room,Positive,good_room,Clean and comfortable rooms,no_evident_not_clean_room,cont,True,
48,,gt,Room,Positive,good_room,Clean and comfortable rooms,no_evident_not_comfortable_room,cont,True,
48,,gt,Staff,Positive,good_staff,lovely owner,lovely_owner,body,True,
48,,gt,Staff,Positive,good_staff,lovely owner,no_evident_not_lovely_owner,cont,True,
49,,gt,Location,Positive,good_location,Great location close to the airport and a short walk to the sea.,close_to_airport,body,True,
49,,gt,Location,Positive,good_location,Great location close to the airport and a short walk to the sea.,short_walk_to_sea,body,True,
49,,gt,Location,Positive,good_location,Great location close to the airport and a short walk to the sea.,no_evident_not_close_to_airport,cont,True,
49,,gt,Location,Positive,good_location,Great location close to the airport and a short walk to the sea.,no_evident_not_short_walk_to_sea,cont,True,
49,,gt,Price,Positive,good_price,Great value for money.,great_value,body,True,
49,,gt,Price,Positive,good_price,Great value for money.,money,body,True,
49,,gt,Price,Positive,good_price,Great value for money.,no_evident_not_great_value,cont,True,
49,,gt,Price,Positive,good_price,Great value for money.,no_evident_not_money,cont,True,
49,,gt,Room,Positive,good_room,The 2 rooms were big enough for a family of 5.,big_room,body,True,
49,,gt,Room,Positive,good_room,The 2 rooms were big enough for a family of 5.,family_of_5,body,True,
49,,gt,Room,Positive,good_room,The 2 rooms were big enough for a family of 5.,no_evident_not_big_room,cont,True,
49,,gt,Room,Positive,good_room,The 2 rooms were big enough for a family of 5.,no_evident_not_family_of_5,cont,True,
50,,gt,Location,Positive,good_location,Great little hotel close to airport,close_to_airport,body,True,
50,,gt,Location,Positive,good_location,Great little hotel close to airport,great_hotel,body,True,
50,,gt,Location,Positive,good_location,Great little hotel close to airport,no_evident_not_close_to_airport,cont,True,
50,,gt,Location,Positive,good_location,Great little hotel close to airport,no_evident_not_great_hotel,cont,True,
50,,gt,Room,Negative,bad_room,Not very Soundproof,soundproof_room,body,True,
50,,gt,Room,Negative,bad_room,Not very Soundproof,have_evident_soundproof_room,cont,True,
51,,gt,Location,Positive,good_location,"Near airport,",near_airport,body,True,
51,,gt,Location,Positive,good_location,"Near airport,",no_evident_not_near_airport,cont,True,
51,,gt,Room,Positive,good_room,"nice clean room, very well kept",clean_room,body,True,
51,,gt,Room,Positive,good_room,"nice clean room, very well kept",well_kept_room,body,True,
51,,gt,Room,Positive,good_room,"nice clean room, very well kept",no_evident_not_clean_room,cont,True,
51,,gt,Room,Positive,good_room,"nice clean room, very well kept",no_evident_not_well_kept_room,cont,True,
51,,gt,Staff,Positive,good_staff,staff very helpful and friendly.,helpful_staff,body,True,
51,,gt,Staff,Positive,good_staff,staff very helpful and friendly.,friendly_staff,body,True,
51,,gt,Staff,Positive,good_staff,staff very helpful and friendly.,no_evident_not_helpful_staff,cont,True,
51,,gt,Staff,Positive,good_staff,staff very helpful and friendly.,no_evident_not_friendly_staff,cont,True,
53,,gt,Facility,Positive,good_facility,"nice, renovated hotel",renovated_hotel,body,True,
53,,gt,Facility,Positive,good_facility,"nice, renovated hotel",no_evident_not_renovated_hotel,cont,True,
53,,gt,Room,Positive,good_room,comfortable bed,comfortable_bed,body,True,
53,,gt,Room,Positive,good_room,comfortable bed,no_evident_not_comfortable_bed,cont,True,
53,,gt,Location,Positive,good_location,"close to the airport and Mackenzie Beach,",close_to_airport,body,True,
53,,gt,Location,Positive,good_location,"close to the airport and Mackenzie Beach,",close_to_clean_beach,body,True,
53,,gt,Location,Positive,good_location,"close to the airport and Mackenzie Beach,",no_evident_not_close_to_airport,cont,True,
53,,gt,Location,Positive,good_location,"close to the airport and Mackenzie Beach,",no_evident_not_close_to_clean_beach,cont,True,
53,,gt,Food,Positive,good_food,"delicious breakfasts in the hotel restaurant,",delicious_breakfasts,body,True,
53,,gt,Food,Positive,good_food,"delicious breakfasts in the hotel restaurant,",hotel_restaurant,body,True,
53,,gt,Food,Positive,good_food,"delicious breakfasts in the hotel restaurant,",no_evident_not_delicious_breakfasts,cont,True,
53,,gt,Food,Positive,good_food,"delicious breakfasts in the hotel restaurant,",no_evident_not_hotel_restaurant,cont,True,
54,,gt,Room,Positive,good_room,Very nice and clean room.,nice_room,body,True,
54,,gt,Room,Positive,good_room,Very nice and clean room.,clean_room,body,True,
54,,gt,Room,Positive,good_room,Very nice and clean room.,no_evident_not_nice_room,cont,True,
54,,gt,Room,Positive,good_room,Very nice and clean room.,no_evident_not_clean_room,cont,True,
55,,gt,Location,Positive,good_location,Good for airport transfers,close_to_airport,body,True,
55,,gt,Location,Positive,good_location,Good for airport transfers,clean_beach,body,True,
55,,gt,Location,Positive,good_location,Good for airport transfers,no_evident_not_close_to_airport,cont,True,
55,,gt,Location,Positive,good_location,Good for airport transfers,no_evident_not_clean_beach,cont,True,
55,,gt,Room,Negative,bad_room,A lot of mosquitos,mosquito_room,body,True,
55,,gt,Room,Negative,bad_room,A lot of mosquitos,have_evident_mosquito_room,cont,True,
56,,gt,Location,Positive,good_location,"Perfect place to stay for early morning / late night flights as it’s situated within 5 minutes from the airport. given that a lot of guests book here for its prime location near the airport,",close_to_airport,body,True,
56,,gt,Location,Positive,good_location,"Perfect place to stay for early morning / late night flights as it’s situated within 5 minutes from the airport. given that a lot of guests book here for its prime location near the airport,",near_airport,body,True,
56,,gt,Location,Positive,good_location,"Perfect place to stay for early morning / late night flights as it’s situated within 5 minutes from the airport. given that a lot of guests book here for its prime location near the airport,",prime_location,body,True,
56,,gt,Location,Positive,good_location,"Perfect place to stay for early morning / late night flights as it’s situated within 5 minutes from the airport. given that a lot of guests book here for its prime location near the airport,",no_evident_not_close_to_airport,cont,True,
56,,gt,Location,Positive,good_location,"Perfect place to stay for early morning / late night flights as it’s situated within 5 minutes from the airport. given that a lot of guests book here for its prime location near the airport,",no_evident_not_near_airport,cont,True,
56,,gt,Location,Positive,good_location,"Perfect place to stay for early morning / late night flights as it’s situated within 5 minutes from the airport. given that a lot of guests book here for its prime location near the airport,",no_evident_not_prime_location,cont,True,
56,,gt,Room,Positive,good_room,beds are extremely comfortable,comfortable_beds,body,True,
56,,gt,Room,Positive,good_room,beds are extremely comfortable,no_evident_not_comfortable_beds,cont,True,
56,,gt,Staff,Positive,good_staff,amazing hospitality from the staff.,amazing_hospitality,body,True,
56,,gt,Staff,Positive,good_staff,amazing hospitality from the staff.,staff,body,True,
56,,gt,Staff,Positive,good_staff,amazing hospitality from the staff.,no_evident_not_amazing_hospitality,cont,True,
56,,gt,Staff,Positive,good_staff,amazing hospitality from the staff.,no_evident_not_staff,cont,True,
56,,gt,Food,Negative,bad_food,it would’ve been great if breakfast started at 7 rather than 8.,breakfast_time,body,True,
56,,gt,Food,Negative,bad_food,it would’ve been great if breakfast started at 7 rather than 8.,start_at_7,body,True,
56,,gt,Food,Negative,bad_food,it would’ve been great if breakfast started at 7 rather than 8.,rather_than_8,body,True,
56,,gt,Food,Negative,bad_food,it would’ve been great if breakfast started at 7 rather than 8.,have_evident_breakfast_time,cont,True,
56,,gt,Food,Negative,bad_food,it would’ve been great if breakfast started at 7 rather than 8.,have_evident_start_at_7,cont,True,
56,,gt,Food,Negative,bad_food,it would’ve been great if breakfast started at 7 rather than 8.,have_evident_rather_than_8,cont,True,
57,,gt,Room,Positive,good_room,"Very clean, very comfortable room.",clean_room,body,True,
57,,gt,Room,Positive,good_room,"Very clean, very comfortable room.",comfortable_room,body,True,
57,,gt,Room,Positive,good_room,"Very clean, very comfortable room.",no_evident_not_clean_room,cont,True,
57,,gt,Room,Positive,good_room,"Very clean, very comfortable room.",no_evident_not_comfortable_room,cont,True,
57,,gt,Staff,Positive,good_staff,Staff was extremely helpful. They ordered a taxi for us to get to the airport very early in the morning.,helpful_staff,body,True,
57,,gt,Staff,Positive,good_staff,Staff was extremely helpful. They ordered a taxi for us to get to the airport very early in the morning.,easy_to_communicate_with,body,True,
57,,gt,Staff,Positive,good_staff,Staff was extremely helpful. They ordered a taxi for us to get to the airport very early in the morning.,no_evident_not_helpful_staff,cont,True,
57,,gt,Staff,Positive,good_staff,Staff was extremely helpful. They ordered a taxi for us to get to the airport very early in the morning.,no_evident_not_easy_to_communicate_with,cont,True,
57,,gt,Location,Positive,good_location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",short_walk,body,True,
57,,gt,Location,Positive,good_location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",many_restaurants,body,True,
57,,gt,Location,Positive,good_location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",nice_beach,body,True,
57,,gt,Location,Positive,good_location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",no_evident_not_short_walk,cont,True,
57,,gt,Location,Positive,good_location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",no_evident_not_many_restaurants,cont,True,
57,,gt,Location,Positive,good_location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",no_evident_not_nice_beach,cont,True,
58,,gt,Location,Positive,good_location,"Close to the airport,",close_to_airport,body,True,
58,,gt,Location,Positive,good_location,"Close to the airport,",to_clean_beach,body,True,
58,,gt,Location,Positive,good_location,"Close to the airport,",no_evident_not_close_to_airport,cont,True,
58,,gt,Location,Positive,good_location,"Close to the airport,",no_evident_not_to_clean_beach,cont,True,
58,,gt,Staff,Positive,good_staff,the staff were nice and helpful.,nice_staff,body,True,
58,,gt,Staff,Positive,good_staff,the staff were nice and helpful.,helpful_staff,body,True,
58,,gt,Staff,Positive,good_staff,the staff were nice and helpful.,no_evident_not_nice_staff,cont,True,
58,,gt,Staff,Positive,good_staff,the staff were nice and helpful.,no_evident_not_helpful_staff,cont,True,
58,,gt,Room,Negative,bad_room,The room wasn't soundproof so you can hear the planes.,soundproof_room,body,True,
58,,gt,Room,Negative,bad_room,The room wasn't soundproof so you can hear the planes.,planes,body,True,
58,,gt,Room,Negative,bad_room,The room wasn't soundproof so you can hear the planes.,have_evident_soundproof_room,cont,True,
58,,gt,Room,Negative,bad_room,The room wasn't soundproof so you can hear the planes.,have_evident_planes,cont,True,
58,,gt,Location,Negative,bad_location,The room wasn't soundproof so you can hear the planes.,soundproof_room,body,True,
58,,gt,Location,Negative,bad_location,The room wasn't soundproof so you can hear the planes.,planes,body,True,
58,,gt,Location,Negative,bad_location,The room wasn't soundproof so you can hear the planes.,have_evident_soundproof_room,cont,True,
58,,gt,Location,Negative,bad_location,The room wasn't soundproof so you can hear the planes.,have_evident_planes,cont,True,
59,,gt,Location,Positive,good_location,Close to airport so very convenient for overnight stay.,close_to_airport,body,True,
59,,gt,Location,Positive,good_location,Close to airport so very convenient for overnight stay.,very_convenient,body,True,
59,,gt,Location,Positive,good_location,Close to airport so very convenient for overnight stay.,no_evident_not_close_to_airport,cont,True,
59,,gt,Location,Positive,good_location,Close to airport so very convenient for overnight stay.,no_evident_not_very_convenient,cont,True,
59,,gt,Check-in,Positive,good_check_in,Also very easy to check-in if you arrive late at night,easy_to_check_in,body,True,
59,,gt,Check-in,Positive,good_check_in,Also very easy to check-in if you arrive late at night,late_at_night,body,True,
59,,gt,Check-in,Positive,good_check_in,Also very easy to check-in if you arrive late at night,no_evident_not_easy_to_check_in,cont,True,
59,,gt,Check-in,Positive,good_check_in,Also very easy to check-in if you arrive late at night,no_evident_not_late_at_night,cont,True,
60,,gt,Check-in,Positive,good_check_in,clear instructions left access to our room made easy,clear_instructions,body,True,
60,,gt,Check-in,Positive,good_check_in,clear instructions left access to our room made easy,easy_room,body,True,
60,,gt,Check-in,Positive,good_check_in,clear instructions left access to our room made easy,no_evident_not_clear_instructions,cont,True,
60,,gt,Check-in,Positive,good_check_in,clear instructions left access to our room made easy,no_evident_not_easy_room,cont,True,
61,,gt,Food,Positive,good_food,Excellent range of food offered,excellent_range_of_food,body,True,
61,,gt,Food,Positive,good_food,Excellent range of food offered,offered,body,True,
61,,gt,Food,Positive,good_food,Excellent range of food offered,no_evident_not_excellent_range_of_food,cont,True,
61,,gt,Food,Positive,good_food,Excellent range of food offered,no_evident_not_offered,cont,True,
61,,gt,Staff,Positive,good_staff,good service.,good_service,body,True,
61,,gt,Staff,Positive,good_staff,good service.,no_evident_not_good_service,cont,True,
62,,gt,Location,Positive,good_location,"Comfortable location near the airport, and near the beach.",comfortable_location,body,True,
62,,gt,Location,Positive,good_location,"Comfortable location near the airport, and near the beach.",near_airport,body,True,
62,,gt,Location,Positive,good_location,"Comfortable location near the airport, and near the beach.",near_beach,body,True,
62,,gt,Location,Positive,good_location,"Comfortable location near the airport, and near the beach.",no_evident_not_comfortable_location,cont,True,
62,,gt,Location,Positive,good_location,"Comfortable location near the airport, and near the beach.",no_evident_not_near_airport,cont,True,
62,,gt,Location,Positive,good_location,"Comfortable location near the airport, and near the beach.",no_evident_not_near_beach,cont,True,
62,,gt,Staff,Positive,good_staff,Caring and helpful host.,helpful_staff,body,True,
62,,gt,Staff,Positive,good_staff,Caring and helpful host.,caring_host,body,True,
62,,gt,Staff,Positive,good_staff,Caring and helpful host.,no_evident_not_helpful_staff,cont,True,
62,,gt,Staff,Positive,good_staff,Caring and helpful host.,no_evident_not_caring_host,cont,True,
62,,gt,Food,Positive,good_food,Restaurant on site,restaurant_food,body,True,
62,,gt,Food,Positive,good_food,Restaurant on site,no_evident_not_restaurant_food,cont,True,
62,,gt,Room,Positive,good_room,"Comfortable beds, the best linen and duvets I had
  in my entire 10 day trip.
  In room mini bar+ tea/ coffee. Clean modern bathroom.
  Good AC.",comfortable_beds,body,True,
62,,gt,Room,Positive,good_room,"Comfortable beds, the best linen and duvets I had
  in my entire 10 day trip.
  In room mini bar+ tea/ coffee. Clean modern bathroom.
  Good AC.",best_linin,body,True,
62,,gt,Room,Positive,good_room,"Comfortable beds, the best linen and duvets I had
  in my entire 10 day trip.
  In room mini bar+ tea/ coffee. Clean modern bathroom.
  Good AC.",mini_bar,body,True,
62,,gt,Room,Positive,good_room,"Comfortable beds, the best linen and duvets I had
  in my entire 10 day trip.
  In room mini bar+ tea/ coffee. Clean modern bathroom.
  Good AC.",clean_bathroom,body,True,
62,,gt,Room,Positive,good_room,"Comfortable beds, the best linen and duvets I had
  in my entire 10 day trip.
  In room mini bar+ tea/ coffee. Clean modern bathroom.
  Good AC.",good_ac,body,True,
62,,gt,Room,Positive,good_room,"Comfortable beds, the best linen and duvets I had
  in my entire 10 day trip.
  In room mini bar+ tea/ coffee. Clean modern bathroom.
  Good AC.",no_evident_not_comfortable_beds,cont,True,
62,,gt,Room,Positive,good_room,"Comfortable beds, the best linen and duvets I had
  in my entire 10 day trip.
  In room mini bar+ tea/ coffee. Clean modern bathroom.
  Good AC.",no_evident_not_best_linin,cont,True,
62,,gt,Room,Positive,good_room,"Comfortable beds, the best linen and duvets I had
  in my entire 10 day trip.
  In room mini bar+ tea/ coffee. Clean modern bathroom.
  Good AC.",no_evident_not_mini_bar,cont,True,
62,,gt,Room,Positive,good_room,"Comfortable beds, the best linen and duvets I had
  in my entire 10 day trip.
  In room mini bar+ tea/ coffee. Clean modern bathroom.
  Good AC.",no_evident_not_clean_bathroom,cont,True,
62,,gt,Room,Positive,good_room,"Comfortable beds, the best linen and duvets I had
  in my entire 10 day trip.
  In room mini bar+ tea/ coffee. Clean modern bathroom.
  Good AC.",no_evident_not_good_ac,cont,True,
62,,gt,Room,Negative,bad_room,"Our son had a folding bed which could have been better, especially considering how comfortable the regular beds were.",folding_bed,body,True,
62,,gt,Room,Negative,bad_room,"Our son had a folding bed which could have been better, especially considering how comfortable the regular beds were.",comfortable_beds,body,True,
62,,gt,Room,Negative,bad_room,"Our son had a folding bed which could have been better, especially considering how comfortable the regular beds were.",have_evident_folding_bed,cont,True,
62,,gt,Room,Negative,bad_room,"Our son had a folding bed which could have been better, especially considering how comfortable the regular beds were.",have_evident_comfortable_beds,cont,True,
63,,gt,Facility,Positive,good_facility,"It’s been renovated to a exceptionally high standard , it really is well up to 4* standard.",renovated_hotel,body,True,
63,,gt,Facility,Positive,good_facility,"It’s been renovated to a exceptionally high standard , it really is well up to 4* standard.",exceptionally_high_standard_hotel,body,True,
63,,gt,Facility,Positive,good_facility,"It’s been renovated to a exceptionally high standard , it really is well up to 4* standard.",well_up_to_4_star_hotel,body,True,
63,,gt,Facility,Positive,good_facility,"It’s been renovated to a exceptionally high standard , it really is well up to 4* standard.",no_evident_not_renovated_hotel,cont,True,
63,,gt,Facility,Positive,good_facility,"It’s been renovated to a exceptionally high standard , it really is well up to 4* standard.",no_evident_not_exceptionally_high_standard_hotel,cont,True,
63,,gt,Facility,Positive,good_facility,"It’s been renovated to a exceptionally high standard , it really is well up to 4* standard.",no_evident_not_well_up_to_4_star_hotel,cont,True,
63,,gt,Price,Positive,good_price,Exceptional value .,value_price,body,True,
63,,gt,Price,Positive,good_price,Exceptional value .,no_evident_not_value_price,cont,True,
64,,gt,Location,Positive,good_location,"We were looking for the hotel close to the airport, and it was a perfect match. The hotel is located in a close proximity to the airport (5 min by car or 10 min by bus).",close_to_airport,body,True,
64,,gt,Location,Positive,good_location,"We were looking for the hotel close to the airport, and it was a perfect match. The hotel is located in a close proximity to the airport (5 min by car or 10 min by bus).",near_airport,body,True,
64,,gt,Location,Positive,good_location,"We were looking for the hotel close to the airport, and it was a perfect match. The hotel is located in a close proximity to the airport (5 min by car or 10 min by bus).",no_evident_not_close_to_airport,cont,True,
64,,gt,Location,Positive,good_location,"We were looking for the hotel close to the airport, and it was a perfect match. The hotel is located in a close proximity to the airport (5 min by car or 10 min by bus).",no_evident_not_near_airport,cont,True,
64,,gt,Food,Positive,good_food,"Even though the kitchen was closing, they made us a pizza which was really nice.",nice_pizza,body,True,
64,,gt,Food,Positive,good_food,"Even though the kitchen was closing, they made us a pizza which was really nice.",really_nice,body,True,
64,,gt,Food,Positive,good_food,"Even though the kitchen was closing, they made us a pizza which was really nice.",no_evident_not_nice_pizza,cont,True,
64,,gt,Food,Positive,good_food,"Even though the kitchen was closing, they made us a pizza which was really nice.",no_evident_not_really_nice,cont,True,
64,,gt,Room,Positive,good_room,"The room was new and clean,",new_room,body,True,
64,,gt,Room,Positive,good_room,"The room was new and clean,",clean_room,body,True,
64,,gt,Room,Positive,good_room,"The room was new and clean,",no_evident_not_new_room,cont,True,
64,,gt,Room,Positive,good_room,"The room was new and clean,",no_evident_not_clean_room,cont,True,
64,,gt,Staff,Positive,good_staff,the staff reached out in advance and provided us with the detailed instructions of how to get to the room when reception closes.,helpful_staff,body,True,
64,,gt,Staff,Positive,good_staff,the staff reached out in advance and provided us with the detailed instructions of how to get to the room when reception closes.,easy_to_communicate_with,body,True,
64,,gt,Staff,Positive,good_staff,the staff reached out in advance and provided us with the detailed instructions of how to get to the room when reception closes.,advance_instructions,body,True,
64,,gt,Staff,Positive,good_staff,the staff reached out in advance and provided us with the detailed instructions of how to get to the room when reception closes.,no_evident_not_helpful_staff,cont,True,
64,,gt,Staff,Positive,good_staff,the staff reached out in advance and provided us with the detailed instructions of how to get to the room when reception closes.,no_evident_not_easy_to_communicate_with,cont,True,
64,,gt,Staff,Positive,good_staff,the staff reached out in advance and provided us with the detailed instructions of how to get to the room when reception closes.,no_evident_not_advance_instructions,cont,True,
64,,gt,Location,Negative,bad_location,"you can hear all the noise from the planes. If you are looking for a quiet stay, you should be aware that the hotel is really close to the airport,",close_to_airport,body,True,
64,,gt,Location,Negative,bad_location,"you can hear all the noise from the planes. If you are looking for a quiet stay, you should be aware that the hotel is really close to the airport,",near_noisy_planes,body,True,
64,,gt,Location,Negative,bad_location,"you can hear all the noise from the planes. If you are looking for a quiet stay, you should be aware that the hotel is really close to the airport,",have_evident_close_to_airport,cont,True,
64,,gt,Location,Negative,bad_location,"you can hear all the noise from the planes. If you are looking for a quiet stay, you should be aware that the hotel is really close to the airport,",have_evident_near_noisy_planes,cont,True,
65,,gt,Room,Positive,good_room,"The property was clean, bed was comfortable",clean_room,body,True,
65,,gt,Room,Positive,good_room,"The property was clean, bed was comfortable",comfortable_bed,body,True,
65,,gt,Room,Positive,good_room,"The property was clean, bed was comfortable",no_evident_not_clean_room,cont,True,
65,,gt,Room,Positive,good_room,"The property was clean, bed was comfortable",no_evident_not_comfortable_bed,cont,True,
65,,gt,Location,Positive,good_location,Location was great and easy to get to and from.,great_location,body,True,
65,,gt,Location,Positive,good_location,Location was great and easy to get to and from.,easy_to_get,body,True,
65,,gt,Location,Positive,good_location,Location was great and easy to get to and from.,no_evident_not_great_location,cont,True,
65,,gt,Location,Positive,good_location,Location was great and easy to get to and from.,no_evident_not_easy_to_get,cont,True,
66,,gt,Location,Positive,good_location,"The location was perfect for the airport as we were flying out to uk, The fish and steak restaurant around the corner was also great value and friendly.",perfect_location,body,True,
66,,gt,Location,Positive,good_location,"The location was perfect for the airport as we were flying out to uk, The fish and steak restaurant around the corner was also great value and friendly.",great_value,body,True,
66,,gt,Location,Positive,good_location,"The location was perfect for the airport as we were flying out to uk, The fish and steak restaurant around the corner was also great value and friendly.",friendly_restaurant,body,True,
66,,gt,Location,Positive,good_location,"The location was perfect for the airport as we were flying out to uk, The fish and steak restaurant around the corner was also great value and friendly.",no_evident_not_perfect_location,cont,True,
66,,gt,Location,Positive,good_location,"The location was perfect for the airport as we were flying out to uk, The fish and steak restaurant around the corner was also great value and friendly.",no_evident_not_great_value,cont,True,
66,,gt,Location,Positive,good_location,"The location was perfect for the airport as we were flying out to uk, The fish and steak restaurant around the corner was also great value and friendly.",no_evident_not_friendly_restaurant,cont,True,
66,,gt,Facility,Positive,good_facility,The entrance to the hotel is welcoming,welcoming_hotel,body,True,
66,,gt,Facility,Positive,good_facility,The entrance to the hotel is welcoming,no_evident_not_welcoming_hotel,cont,True,
66,,gt,Food,Positive,good_food,the bar and coffee shop chic,bar_food,body,True,
66,,gt,Food,Positive,good_food,the bar and coffee shop chic,coffee_shop_food,body,True,
66,,gt,Food,Positive,good_food,the bar and coffee shop chic,no_evident_not_bar_food,cont,True,
66,,gt,Food,Positive,good_food,the bar and coffee shop chic,no_evident_not_coffee_shop_food,cont,True,
66,,gt,Staff,Positive,good_staff,The gentleman in reception was very friendly and had a lovely smile.,friendly_gentleman,body,True,
66,,gt,Staff,Positive,good_staff,The gentleman in reception was very friendly and had a lovely smile.,lovely_smile,body,True,
66,,gt,Staff,Positive,good_staff,The gentleman in reception was very friendly and had a lovely smile.,no_evident_not_friendly_gentleman,cont,True,
66,,gt,Staff,Positive,good_staff,The gentleman in reception was very friendly and had a lovely smile.,no_evident_not_lovely_smile,cont,True,
66,,gt,Room,Positive,good_room,The place was spotless and very comfortable.,spotless_room,body,True,
66,,gt,Room,Positive,good_room,The place was spotless and very comfortable.,comfortable_room,body,True,
66,,gt,Room,Positive,good_room,The place was spotless and very comfortable.,no_evident_not_spotless_room,cont,True,
66,,gt,Room,Positive,good_room,The place was spotless and very comfortable.,no_evident_not_comfortable_room,cont,True,
67,,gt,Staff,Positive,good_staff,friendly staff,friendly_staff,body,True,
67,,gt,Staff,Positive,good_staff,friendly staff,no_evident_not_friendly_staff,cont,True,
68,,gt,Staff,Positive,good_staff,Friendly,friendly_staff,body,True,
68,,gt,Staff,Positive,good_staff,Friendly,no_evident_not_friendly_staff,cont,True,
68,,gt,Price,Positive,good_price,"good value,",good_value_price,body,True,
68,,gt,Price,Positive,good_price,"good value,",no_evident_not_good_value_price,cont,True,
68,,gt,Room,Positive,good_room,clean,clean_room,body,True,
68,,gt,Room,Positive,good_room,clean,no_evident_not_clean_room,cont,True,
69,,gt,Facility,Positive,good_facility,The place and the people are lovely,lovely_place,body,True,
69,,gt,Facility,Positive,good_facility,The place and the people are lovely,lovely_people,body,True,
69,,gt,Facility,Positive,good_facility,The place and the people are lovely,no_evident_not_lovely_place,cont,True,
69,,gt,Facility,Positive,good_facility,The place and the people are lovely,no_evident_not_lovely_people,cont,True,
69,,gt,Staff,Positive,good_staff,The place and the people are lovely,lovely_place,body,True,
69,,gt,Staff,Positive,good_staff,The place and the people are lovely,lovely_people,body,True,
69,,gt,Staff,Positive,good_staff,The place and the people are lovely,no_evident_not_lovely_place,cont,True,
69,,gt,Staff,Positive,good_staff,The place and the people are lovely,no_evident_not_lovely_people,cont,True,
70,,gt,Facility,Positive,good_facility,Peaceful and clean,peaceful_hotel,body,True,
70,,gt,Facility,Positive,good_facility,Peaceful and clean,clean_hotel,body,True,
70,,gt,Facility,Positive,good_facility,Peaceful and clean,no_evident_not_peaceful_hotel,cont,True,
70,,gt,Facility,Positive,good_facility,Peaceful and clean,no_evident_not_clean_hotel,cont,True,
70,,gt,Room,Positive,good_room,Peaceful and clean,peaceful_room,body,True,
70,,gt,Room,Positive,good_room,Peaceful and clean,clean_room,body,True,
70,,gt,Room,Positive,good_room,Peaceful and clean,no_evident_not_peaceful_room,cont,True,
70,,gt,Room,Positive,good_room,Peaceful and clean,no_evident_not_clean_room,cont,True,
70,,gt,Staff,Positive,good_staff,friendly helpful staff,friendly_staff,body,True,
70,,gt,Staff,Positive,good_staff,friendly helpful staff,helpful_staff,body,True,
70,,gt,Staff,Positive,good_staff,friendly helpful staff,no_evident_not_friendly_staff,cont,True,
70,,gt,Staff,Positive,good_staff,friendly helpful staff,no_evident_not_helpful_staff,cont,True,
71,,gt,Check-in,Positive,good_check_in,Got very clear instructions how to get access to our room.,clear_instructions,body,True,
71,,gt,Check-in,Positive,good_check_in,Got very clear instructions how to get access to our room.,get_access_room,body,True,
71,,gt,Check-in,Positive,good_check_in,Got very clear instructions how to get access to our room.,no_evident_not_clear_instructions,cont,True,
71,,gt,Check-in,Positive,good_check_in,Got very clear instructions how to get access to our room.,no_evident_not_get_access_room,cont,True,
71,,gt,Staff,Positive,good_staff,The staff of the hotel is extremely friendly and nice.,friendly_staff,body,True,
71,,gt,Staff,Positive,good_staff,The staff of the hotel is extremely friendly and nice.,nice_staff,body,True,
71,,gt,Staff,Positive,good_staff,The staff of the hotel is extremely friendly and nice.,no_evident_not_friendly_staff,cont,True,
71,,gt,Staff,Positive,good_staff,The staff of the hotel is extremely friendly and nice.,no_evident_not_nice_staff,cont,True,
